sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,score_text,charge_degree
Male,25,Caucasian,0,2,0,0,0,0,1,1,Low,F
Female,26,African-American,0,6,0,0,4,0,0,0,Medium,M
Male,21,African-American,0,2,0,0,1,-1,0,0,Low,F
Male,38,African-American,0,5,0,0,3,0,0,0,Medium,F
Male,23,Caucasian,0,2,0,0,0,-4,1,0,Low,F
Male,20,Caucasian,0,6,0,1,0,-1,1,1,Medium,F
Female,39,Caucasian,0,1,0,0,4,-2,1,0,Low,F
Male,24,African-American,0,2,0,0,1,-1,1,1,Low,F
Female,45,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,23,Hispanic,0,2,0,0,0,0,0,0,Low,F
Male,49,African-American,0,4,0,0,3,-1,0,0,Low,F
Female,28,Caucasian,0,2,0,0,1,-229,0,0,Low,F
Male,34,African-American,0,10,0,0,8,37,0,0,High,F
Male,31,African-American,0,7,0,0,7,-1,1,0,Medium,F
Male,20,African-American,0,6,0,0,1,-26,1,0,Medium,F
Male,28,Caucasian,0,3,0,0,0,0,0,0,Low,M
Female,36,Caucasian,0,5,0,0,3,-1,0,0,Medium,F
Male,67,Caucasian,0,1,0,0,3,-1,0,0,Low,F
Male,37,African-American,1,8,0,0,11,-479,0,0,High,F
Male,33,Hispanic,0,1,0,0,0,0,0,0,Low,F
Male,20,Hispanic,1,8,0,0,1,-189,1,0,High,F
Male,36,Hispanic,0,7,0,0,3,-1,0,0,Medium,M
Male,54,Other,0,1,0,0,2,-1,0,0,Low,F
Male,40,Caucasian,0,3,0,0,4,-80,0,0,Low,F
Male,59,Caucasian,0,9,0,0,35,-1,0,0,High,F
Male,52,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,45,African-American,0,7,0,0,17,-1,1,0,Medium,F
Male,27,African-American,0,7,0,1,8,-1,1,0,Medium,F
Male,22,Caucasian,0,9,0,0,1,-1,0,0,High,F
Male,34,African-American,2,10,0,0,16,-1,0,0,High,F
Male,36,Caucasian,0,7,0,0,9,-42,0,0,Medium,F
Male,20,African-American,0,3,0,0,0,-5,0,0,Low,F
Male,40,Caucasian,0,1,0,0,0,-1,1,1,Low,M
Male,30,Caucasian,0,8,0,0,1,0,1,1,High,M
Male,40,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,42,African-American,0,1,0,0,1,-1,0,0,Low,F
Male,24,African-American,0,3,0,1,2,0,1,0,Low,F
Male,44,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,46,Caucasian,0,2,0,0,4,-5,0,0,Low,F
Male,38,African-American,0,3,0,0,4,0,0,0,Low,F
Male,39,Hispanic,0,1,0,0,2,-113,1,1,Low,F
Male,25,Caucasian,0,2,0,0,0,-3,0,0,Low,F
Male,47,Caucasian,0,8,0,0,10,-240,0,0,High,F
Male,26,Caucasian,0,5,0,0,0,-1,0,0,Medium,M
Female,32,Hispanic,0,3,0,0,0,-1,1,0,Low,M
Male,21,Caucasian,0,10,0,0,0,-2,0,0,High,F
Male,26,Caucasian,0,5,0,0,0,-1,0,0,Medium,M
Male,54,Caucasian,0,1,0,0,1,-1,1,0,Low,M
Male,63,African-American,0,1,0,0,0,0,0,0,Low,M
Female,24,African-American,0,7,0,0,0,-1,0,0,Medium,F
Female,35,Caucasian,0,3,0,0,3,-11,0,0,Low,F
Male,27,Hispanic,0,3,0,0,2,-10,0,0,Low,F
Male,25,Hispanic,0,1,0,0,1,-1,0,0,Low,M
Male,61,Caucasian,0,4,0,0,1,0,0,0,Low,F
Male,51,African-American,0,4,0,0,1,-1,1,0,Low,M
Male,57,Caucasian,0,1,0,0,0,0,0,0,Low,F
Male,24,Caucasian,0,5,0,3,3,-1,1,1,Medium,M
Male,34,African-American,0,1,0,0,1,-1,0,0,Low,F
Female,40,Other,0,4,0,0,4,-22,0,0,Low,F
Male,27,Hispanic,0,2,0,0,1,-1,0,0,Low,F
Female,28,African-American,0,7,0,0,10,15,1,0,Medium,M
Male,35,African-American,0,8,0,0,10,0,1,1,High,M
Male,30,African-American,0,6,0,0,6,0,1,0,Medium,F
Male,53,Other,0,5,0,0,1,733,0,0,Medium,F
Male,44,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,55,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,37,Asian,0,2,0,0,1,-1,0,0,Low,F
Male,45,African-American,0,6,0,0,1,-84,0,0,Medium,M
Male,61,Caucasian,0,6,0,0,10,-1,0,0,Medium,F
Male,27,African-American,0,5,0,0,7,-13,0,0,Medium,F
Male,22,Caucasian,0,8,1,0,2,-1,0,0,High,F
Male,26,African-American,0,9,0,0,1,-1,1,0,High,F
Male,29,African-American,0,6,0,0,4,0,0,0,Medium,F
Male,48,African-American,1,7,0,0,10,-1,1,0,Medium,F
Male,42,African-American,0,1,0,0,4,0,0,0,Low,M
Male,38,Caucasian,0,8,0,0,10,-1,1,0,High,F
Male,39,African-American,0,2,0,0,4,-32,0,0,Low,F
Female,53,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,26,African-American,0,10,0,0,3,-1,1,0,High,M
Male,24,Caucasian,0,8,0,0,4,0,0,0,High,F
Male,22,African-American,0,7,0,0,1,-1,1,0,Medium,F
Male,42,African-American,0,1,0,0,2,0,0,0,Low,F
Male,50,Caucasian,0,7,0,0,0,-1,0,0,Medium,F
Male,44,Caucasian,3,7,0,0,16,-1,0,0,Medium,M
Male,24,African-American,0,6,1,3,4,-1,1,1,Medium,F
Male,21,African-American,0,7,0,0,0,-1,1,0,Medium,F
Male,50,Caucasian,0,1,0,0,0,0,0,0,Low,F
Female,36,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,39,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Female,24,African-American,0,4,0,0,2,729,0,0,Low,F
Female,54,African-American,0,6,0,0,7,-1,0,0,Medium,F
Male,37,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,29,African-American,0,2,0,0,0,0,0,0,Low,M
Male,24,African-American,0,7,0,0,7,49,0,0,Medium,F
Male,26,Caucasian,0,6,0,0,0,-1,0,0,Medium,M
Male,41,African-American,0,4,0,0,3,-1,1,0,Low,F
Male,23,African-American,0,6,0,0,1,-1,1,0,Medium,F
Male,34,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,31,Caucasian,0,7,0,0,11,0,1,0,Medium,F
Male,20,African-American,0,3,0,0,0,-1,0,0,Low,F
Male,49,African-American,0,6,0,0,10,-1,1,0,Medium,F
Male,26,African-American,0,8,0,0,4,0,1,1,High,F
Male,28,African-American,0,4,0,0,1,-1,1,0,Low,F
Male,26,African-American,0,2,0,0,0,-1,0,0,Low,F
Female,39,Hispanic,0,6,0,0,1,-31,0,0,Medium,F
Male,55,African-American,0,4,0,0,1,-1,0,0,Low,F
Male,22,African-American,0,9,0,0,0,-1,0,0,High,M
Female,26,African-American,0,4,0,0,0,-1,0,0,Low,M
Male,56,Other,0,1,0,0,0,0,0,0,Low,M
Male,66,Caucasian,0,1,0,0,1,331,0,0,Low,F
Male,46,Other,0,3,0,0,2,-1,0,0,Low,F
Male,58,African-American,0,6,0,0,16,-1,1,0,Medium,F
Male,28,African-American,0,7,0,0,4,-1,0,0,Medium,F
Male,33,African-American,0,6,0,0,8,-1,1,0,Medium,F
Male,34,African-American,0,5,0,0,1,-1,0,0,Medium,F
Female,31,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,26,African-American,0,5,0,0,1,0,0,0,Medium,M
Female,41,Caucasian,0,7,0,0,12,-45,1,1,Medium,F
Male,42,African-American,0,2,0,0,5,-1,0,0,Low,M
Male,34,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,29,African-American,0,9,0,0,9,-1,0,0,High,F
Male,33,Other,0,1,0,0,0,-1,0,0,Low,F
Female,32,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,37,African-American,0,6,0,0,9,0,1,1,Medium,F
Male,50,African-American,0,5,0,0,1,-22,0,0,Medium,F
Female,22,African-American,0,5,0,0,0,0,0,0,Medium,M
Male,35,Caucasian,0,2,0,0,1,-1,0,0,Low,F
Female,47,Caucasian,0,3,0,0,0,-6,1,0,Low,M
Male,26,Caucasian,0,4,0,0,1,-39,0,0,Low,F
Female,52,African-American,0,9,0,0,8,-1,0,0,High,F
Female,27,African-American,0,4,0,0,3,-1,0,0,Low,F
Male,26,African-American,0,7,1,2,5,-1,1,1,Medium,F
Male,24,African-American,0,5,0,0,0,-1,0,0,Medium,F
Male,45,African-American,0,1,0,0,13,-1,1,0,Low,F
Male,29,African-American,0,1,0,0,1,-36,0,0,Low,F
Male,48,Caucasian,0,3,0,0,2,-1,0,0,Low,F
Male,19,Other,0,9,0,0,0,-1,1,1,High,M
Male,41,African-American,0,2,0,0,8,-1,1,0,Low,F
Male,24,African-American,0,2,0,0,0,0,0,0,Low,M
Male,49,Caucasian,0,2,0,0,6,0,0,0,Low,M
Male,29,African-American,0,3,0,0,4,-5,0,0,Low,M
Male,21,African-American,0,9,1,0,1,-1,1,0,High,F
Male,54,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,49,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,42,Caucasian,0,2,0,0,1,0,0,0,Low,F
Male,21,African-American,0,4,0,0,1,0,1,0,Low,F
Male,61,African-American,0,4,0,0,30,-56,0,0,Low,F
Male,46,Caucasian,0,8,0,0,5,0,1,0,High,F
Male,74,Caucasian,0,1,0,0,0,0,0,0,Low,M
Female,38,Hispanic,0,1,0,0,0,0,0,0,Low,F
Female,39,African-American,0,1,0,0,1,-1,0,0,Low,F
Male,43,Caucasian,0,1,0,0,3,-1,0,0,Low,M
Female,38,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,19,African-American,1,7,0,1,1,-1,1,0,Medium,F
Male,28,Caucasian,0,2,0,0,0,-1,1,0,Low,F
Male,25,African-American,0,6,0,0,1,-1,1,0,Medium,F
Male,53,Caucasian,0,1,0,0,1,-1,0,0,Low,M
Male,27,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,32,Caucasian,0,5,0,0,8,-1,0,0,Medium,F
Male,57,Caucasian,0,1,0,0,3,128,0,0,Low,F
Male,23,African-American,0,9,1,0,2,-1,0,0,High,F
Male,55,Caucasian,0,9,0,0,33,-1,1,0,High,F
Female,64,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,23,African-American,0,7,0,0,1,-1,1,0,Medium,M
Female,25,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,23,African-American,0,8,0,2,4,-1,1,0,High,F
Female,41,Hispanic,0,1,0,0,0,0,0,0,Low,F
Female,27,Caucasian,0,9,0,0,7,-1,0,0,High,F
Male,53,Other,0,1,0,0,0,0,0,0,Low,M
Male,34,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,24,Hispanic,0,1,0,0,0,-1,1,0,Low,F
Male,28,African-American,0,10,0,0,0,-1,0,0,High,F
Male,26,African-American,0,1,0,0,1,-1,0,0,Low,M
Female,31,Caucasian,0,5,0,0,1,-23,0,0,Medium,F
Female,32,African-American,0,4,0,0,1,-1,0,0,Low,F
Male,27,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,44,Caucasian,0,2,0,0,4,-1,0,0,Low,F
Female,27,Caucasian,0,2,0,0,0,0,0,0,Low,F
Male,28,Caucasian,0,9,0,0,14,-1,0,0,High,F
Male,55,Caucasian,0,1,0,0,1,-1,0,0,Low,M
Female,22,African-American,0,4,0,0,2,-60,0,0,Low,F
Male,36,African-American,0,5,0,0,15,-1,0,0,Medium,F
Male,29,African-American,0,8,0,0,6,-236,1,0,High,F
Male,23,African-American,0,4,0,0,1,-1,0,0,Low,F
Male,56,African-American,0,1,0,0,1,0,0,0,Low,M
Male,27,Caucasian,0,6,0,0,2,-1,1,0,Medium,F
Male,28,African-American,0,4,0,0,6,-21,0,0,Low,F
Male,37,Caucasian,0,6,0,0,1,-1,0,0,Medium,M
Male,38,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,32,African-American,0,8,0,0,1,-1,1,0,High,F
Male,27,African-American,1,7,0,0,4,-31,0,0,Medium,F
Male,41,African-American,2,10,0,0,18,-1,1,0,High,M
Male,34,African-American,0,10,0,0,2,0,0,0,High,F
Male,22,African-American,0,6,0,0,1,-1,1,0,Medium,F
Male,61,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,37,Caucasian,0,2,0,0,1,-1,1,0,Low,F
Male,45,African-American,0,2,0,0,3,0,0,0,Low,M
Female,31,African-American,0,8,0,0,14,-1,0,0,High,F
Male,30,African-American,0,1,0,0,0,0,0,0,Low,F
Male,42,African-American,0,5,0,0,7,-1,1,1,Medium,F
Male,26,African-American,0,9,2,2,20,-1,1,0,High,F
Male,33,Caucasian,0,9,0,0,0,0,1,0,High,F
Male,22,Caucasian,0,2,0,0,0,0,1,0,Low,M
Male,32,Caucasian,0,5,0,0,2,-61,1,0,Medium,F
Female,36,African-American,0,1,0,0,1,0,0,0,Low,M
Male,54,Caucasian,0,1,0,0,0,0,0,0,Low,M
Female,35,Hispanic,0,1,0,0,3,0,0,0,Low,F
Male,25,African-American,0,9,1,2,5,-1,1,0,High,F
Male,24,Caucasian,0,5,0,0,3,-1,1,0,Medium,F
Male,23,Hispanic,0,7,0,0,0,-1,0,0,Medium,M
Male,61,Caucasian,0,1,0,0,0,0,0,0,Low,M
Female,41,African-American,0,2,0,0,6,-1,0,0,Low,F
Female,42,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,35,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,28,Caucasian,0,2,0,0,1,0,1,0,Low,M
Male,27,African-American,0,5,0,0,1,-1,0,0,Medium,M
Male,24,Caucasian,0,3,0,0,2,-18,0,0,Low,M
Male,33,African-American,0,5,0,0,14,-59,0,0,Medium,F
Male,32,African-American,0,10,0,0,16,-1,1,0,High,F
Male,38,Caucasian,0,1,0,0,0,-7,0,0,Low,F
Male,33,Caucasian,0,9,0,0,0,-1,0,0,High,M
Male,21,Caucasian,0,3,1,1,1,-1,1,0,Low,M
Male,40,Caucasian,0,1,0,0,1,-241,0,0,Low,F
Male,27,African-American,0,7,0,0,1,-1,1,0,Medium,F
Male,39,Caucasian,0,4,0,0,0,-1,0,0,Low,F
Male,29,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,29,Caucasian,0,3,0,0,1,-2,0,0,Low,F
Male,38,Caucasian,0,4,0,0,3,-2,0,0,Low,F
Male,65,Caucasian,0,4,0,0,6,-61,0,0,Low,F
Male,36,Caucasian,0,4,0,0,1,23,1,0,Low,F
Male,46,African-American,0,7,0,0,0,0,1,0,Medium,F
Female,57,Caucasian,0,1,0,0,1,-51,0,0,Low,F
Male,54,African-American,0,3,0,0,6,-1,0,0,Low,F
Male,44,African-American,1,6,0,0,7,-1,1,0,Medium,F
Male,20,African-American,0,5,0,0,0,-1,0,0,Medium,F
Male,27,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,27,African-American,0,7,0,0,8,-1,1,1,Medium,F
Male,61,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,47,African-American,0,1,0,0,0,-1,1,0,Low,M
Male,27,African-American,0,1,0,0,1,-1,0,0,Low,M
Male,28,Caucasian,0,2,0,0,0,-1,1,0,Low,F
Female,31,Caucasian,0,5,0,0,1,-1,1,0,Medium,M
Male,20,Caucasian,0,8,0,0,2,-3,0,0,High,F
Male,26,Caucasian,0,4,0,0,9,0,1,1,Low,O
Female,43,Caucasian,0,4,0,0,0,-1,0,0,Low,F
Male,53,African-American,0,2,0,0,2,-1,1,0,Low,F
Male,26,African-American,0,5,0,0,1,-1,1,0,Medium,F
Female,27,Caucasian,0,4,1,0,2,0,0,0,Low,F
Male,25,African-American,0,4,0,0,2,-23,0,0,Low,F
Male,30,African-American,0,1,2,0,3,-1,0,0,Low,F
Male,23,Other,0,10,0,0,5,-1,1,1,High,M
Female,21,African-American,0,8,3,1,4,-1,1,0,High,M
Male,23,African-American,0,4,0,0,1,0,0,0,Low,M
Male,32,African-American,0,6,0,0,0,-1,0,0,Medium,F
Male,30,Other,0,1,1,1,3,-1,0,0,Low,M
Female,45,African-American,0,3,0,0,2,-1,0,0,Low,F
Male,40,African-American,0,6,0,0,9,0,0,0,Medium,F
Female,32,Other,0,7,0,0,2,-1,0,0,Medium,F
Male,27,African-American,0,5,0,0,2,-1,1,0,Medium,M
Male,45,Caucasian,0,2,0,0,2,-1,0,0,Low,F
Male,57,African-American,0,9,0,0,6,370,1,0,High,M
Male,24,African-American,0,6,2,0,5,-1,0,0,Medium,F
Male,44,Caucasian,0,6,0,0,8,231,1,0,Medium,F
Male,67,Other,0,1,0,0,1,-1,0,0,Low,M
Female,26,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,21,Caucasian,0,8,0,0,0,-1,1,1,High,F
Male,40,Hispanic,0,2,0,0,2,-1,0,0,Low,F
Male,21,African-American,0,2,0,0,0,-1,0,0,Low,M
Female,62,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,48,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Male,35,Caucasian,0,4,0,0,1,-1,0,0,Low,F
Male,53,African-American,0,1,0,0,1,-1,0,0,Low,M
Male,62,African-American,0,3,0,0,3,-1,1,0,Low,M
Male,28,African-American,1,10,1,0,5,-1,0,0,High,F
Male,56,Caucasian,0,2,0,0,1,0,0,0,Low,F
Male,35,Hispanic,0,1,0,0,2,-8,0,0,Low,F
Female,56,Hispanic,0,1,0,0,2,-1,1,0,Low,M
Male,30,African-American,0,4,0,1,12,-53,0,0,Low,F
Male,21,Hispanic,0,9,0,0,1,-40,0,0,High,F
Male,22,African-American,1,7,0,0,2,-1,1,0,Medium,F
Male,26,African-American,0,8,0,0,5,-1,1,0,High,F
Male,40,African-American,0,5,0,0,16,-1,0,0,Medium,M
Male,54,African-American,0,7,0,0,2,-1,0,0,Medium,M
Male,35,African-American,0,5,0,0,4,0,0,0,Medium,M
Male,22,African-American,0,3,0,0,1,-1,1,0,Low,F
Female,37,African-American,1,3,0,0,7,-1,0,0,Low,F
Female,32,African-American,0,2,0,0,0,0,0,0,Low,F
Female,33,African-American,0,6,0,0,3,-1,1,0,Medium,F
Male,38,Other,0,3,0,0,2,0,1,0,Low,F
Male,53,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,26,African-American,0,6,0,0,3,-1,0,0,Medium,F
Male,32,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,26,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,61,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,21,African-American,0,10,0,0,0,-1,0,0,High,M
Male,69,African-American,0,5,0,0,22,-1,0,0,Medium,M
Male,31,Hispanic,0,2,0,1,2,-1,0,0,Low,M
Male,26,African-American,0,4,0,0,0,0,0,0,Low,M
Male,30,African-American,0,10,0,0,9,-1,1,1,High,F
Male,21,Caucasian,0,4,0,0,1,-5,0,0,Low,F
Male,29,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,32,Caucasian,0,8,0,0,0,-1,0,0,High,F
Female,24,Hispanic,0,3,0,0,0,-2,0,0,Low,F
Male,23,African-American,0,7,0,0,1,-13,0,0,Medium,M
Male,41,Caucasian,0,2,0,0,0,0,0,0,Low,M
Male,45,African-American,0,6,0,0,0,-1,1,0,Medium,F
Male,31,African-American,0,5,1,3,10,-1,1,0,Medium,F
Male,22,Caucasian,0,3,0,0,0,-2,0,0,Low,F
Male,64,Caucasian,0,1,0,0,0,0,0,0,Low,M
Female,54,Caucasian,0,3,0,0,0,0,1,1,Low,F
Male,50,Caucasian,0,1,0,0,2,-1,1,1,Low,M
Male,40,Hispanic,0,1,0,0,2,-5,0,0,Low,M
Male,19,African-American,0,4,0,0,0,-1,0,0,Low,F
Male,32,African-American,0,7,0,0,4,-1,0,0,Medium,F
Male,37,Other,2,3,0,0,11,-1,0,0,Low,F
Female,21,African-American,0,8,0,0,0,-1,1,0,High,F
Male,31,Caucasian,0,5,0,1,2,-194,0,0,Medium,F
Male,39,Hispanic,0,1,0,0,0,-1,0,0,Low,F
Male,47,Hispanic,0,5,0,0,0,-1,0,0,Medium,F
Male,23,Hispanic,0,7,0,0,6,-1,1,0,Medium,M
Male,30,Caucasian,0,3,0,0,0,-1,1,0,Low,F
Male,53,Caucasian,0,1,0,0,2,-32,0,0,Low,F
Male,30,African-American,0,8,0,0,11,-1,1,0,High,F
Female,35,African-American,0,1,0,0,0,-1,0,0,Low,F
Female,21,African-American,0,9,0,0,0,-1,0,0,High,F
Male,26,Caucasian,0,4,0,0,5,0,0,0,Low,M
Female,30,African-American,0,9,0,0,1,-62,1,0,High,F
Female,59,African-American,0,2,0,0,0,-1,0,0,Low,M
Female,35,African-American,0,1,0,0,2,-37,0,0,Low,F
Male,29,African-American,0,8,0,0,13,-1,1,0,High,F
Male,67,Hispanic,0,1,0,0,0,-3,0,0,Low,F
Male,26,Hispanic,0,1,0,0,0,-1,0,0,Low,F
Male,30,Caucasian,0,8,0,0,13,-2,1,0,High,F
Male,25,African-American,0,5,0,0,5,-1,1,0,Medium,M
Male,45,Hispanic,0,6,0,0,8,-1,0,0,Medium,F
Male,27,Caucasian,0,3,1,0,1,0,0,0,Low,F
Male,24,Caucasian,0,6,0,0,1,-1,0,0,Medium,F
Male,32,Caucasian,0,4,0,0,0,-1,0,0,Low,M
Male,31,Caucasian,0,3,0,0,2,-1,0,0,Low,F
Male,22,African-American,0,3,0,1,0,0,1,0,Low,F
Male,41,African-American,0,1,0,0,8,0,1,0,Low,F
Male,46,Asian,0,5,0,0,3,-1,1,0,Medium,F
Male,27,Other,0,5,0,0,0,-1,0,0,Medium,M
Male,28,Other,0,9,0,0,12,-1,0,0,High,F
Male,51,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,56,African-American,0,1,0,0,4,58,0,0,Low,F
Female,37,African-American,0,6,0,0,13,-1,1,0,Medium,F
Male,22,African-American,0,3,0,2,0,-1,1,0,Low,F
Male,34,Other,0,2,0,0,0,0,0,0,Low,F
Male,33,African-American,0,7,3,2,6,-187,0,0,Medium,M
Male,19,African-American,0,4,0,0,0,-1,1,0,Low,F
Male,45,Caucasian,0,2,0,0,2,-1,0,0,Low,M
Female,34,Caucasian,0,5,0,0,3,213,0,0,Medium,F
Female,33,African-American,0,9,0,0,5,-1,1,0,High,F
Male,52,African-American,0,5,0,0,7,-1,1,0,Medium,F
Female,21,African-American,0,6,0,0,0,-1,0,0,Medium,F
Male,43,African-American,0,10,0,0,6,0,1,0,High,M
Male,23,African-American,0,4,0,0,3,-2,0,0,Low,F
Male,33,Caucasian,0,6,0,0,3,-1,0,0,Medium,F
Male,26,African-American,1,10,0,0,3,-1,1,1,High,F
Female,20,African-American,0,4,0,0,0,0,0,0,Low,M
Male,37,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,38,African-American,0,1,0,0,1,-8,1,0,Low,F
Female,25,African-American,0,4,0,0,0,-1,0,0,Low,F
Male,35,Hispanic,0,1,0,0,1,-1,1,0,Low,M
Male,25,Caucasian,0,9,0,0,0,-1,0,0,High,F
Male,27,African-American,0,2,0,0,1,-1,1,0,Low,F
Male,40,Other,0,1,0,0,1,0,0,0,Low,F
Male,21,African-American,1,5,0,0,1,-2,0,0,Medium,F
Male,37,Hispanic,0,1,0,0,0,-3,0,0,Low,F
Male,38,Caucasian,0,9,0,0,3,-1,1,0,High,F
Male,30,Caucasian,0,7,0,0,5,0,0,0,Medium,F
Male,37,Caucasian,0,4,0,0,0,-1,0,0,Low,M
Female,31,African-American,0,7,0,0,4,0,0,0,Medium,M
Male,34,Hispanic,0,1,0,0,0,-2,0,0,Low,M
Male,22,Caucasian,0,3,0,0,0,0,0,0,Low,M
Male,24,Hispanic,0,2,0,0,1,-78,0,0,Low,M
Male,44,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,32,Other,0,4,0,0,2,-14,0,0,Low,F
Male,30,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,40,Hispanic,0,1,0,0,0,0,0,0,Low,F
Male,27,African-American,0,5,0,0,3,-1,0,0,Medium,F
Male,49,Caucasian,0,1,0,0,1,-22,0,0,Low,F
Male,58,African-American,0,8,0,0,2,7,0,0,High,M
Male,67,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,59,African-American,0,8,0,0,14,-1,1,0,High,F
Male,24,African-American,0,2,0,0,1,-105,0,0,Low,F
Male,21,African-American,1,10,0,0,1,-1,1,0,High,F
Male,35,Other,0,3,0,0,1,-25,0,0,Low,F
Male,31,Caucasian,0,7,0,0,6,-1,0,0,Medium,M
Female,50,Caucasian,0,1,0,0,2,-1,1,0,Low,F
Male,30,African-American,0,3,0,0,7,-1,0,0,Low,F
Male,28,Caucasian,0,2,0,0,1,-1,0,0,Low,M
Male,48,African-American,0,7,0,0,7,-1,1,0,Medium,F
Male,55,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,42,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,34,African-American,0,7,0,0,0,0,1,0,Medium,M
Male,43,African-American,0,5,0,0,4,0,1,1,Medium,M
Male,44,African-American,0,1,0,0,0,0,0,0,Low,F
Male,25,Caucasian,0,7,0,0,0,256,0,0,Medium,M
Male,29,Hispanic,0,6,1,0,17,0,1,0,Medium,F
Male,32,African-American,2,10,0,2,11,0,0,0,High,F
Male,25,Caucasian,0,5,0,0,2,-1,1,0,Medium,F
Female,32,African-American,0,3,0,0,0,-1,1,0,Low,M
Male,96,Hispanic,0,2,0,0,2,-3,1,0,Low,F
Male,35,African-American,0,4,0,0,10,-232,1,0,Low,M
Male,29,Hispanic,0,2,0,0,0,-1,0,0,Low,M
Male,27,Hispanic,0,5,1,1,8,-1,1,0,Medium,F
Male,41,Hispanic,0,2,0,0,2,-132,0,0,Low,F
Male,31,Hispanic,0,5,0,0,0,-3,0,0,Medium,M
Male,24,African-American,0,3,0,0,1,-1,1,0,Low,F
Male,49,Hispanic,0,1,0,0,5,-139,0,0,Low,F
Male,34,African-American,0,7,0,0,0,0,1,0,Medium,F
Male,48,African-American,0,1,0,0,2,0,1,0,Low,F
Male,41,African-American,0,1,0,0,1,-1,0,0,Low,F
Male,26,African-American,0,9,0,1,12,-1,1,0,High,M
Male,42,African-American,0,5,0,0,0,0,1,0,Medium,F
Male,29,African-American,0,5,0,0,0,-1,0,0,Medium,M
Male,26,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Female,27,African-American,0,3,0,0,1,0,0,0,Low,F
Male,35,Caucasian,0,2,0,0,4,-1,0,0,Low,M
Male,54,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,24,African-American,0,10,0,0,3,-155,1,0,High,M
Male,42,African-American,0,8,0,0,1,0,0,0,High,F
Male,25,Caucasian,0,2,0,0,1,-1,0,0,Low,M
Male,20,African-American,0,6,0,0,0,-1,0,0,Medium,F
Male,27,Caucasian,0,6,0,0,0,-3,0,0,Medium,F
Male,21,African-American,0,7,0,0,1,-1,0,0,Medium,F
Male,27,Caucasian,0,9,1,1,7,-1,1,0,High,M
Male,34,African-American,1,8,0,0,11,-1,1,0,High,F
Male,26,Hispanic,0,8,0,0,9,-18,0,0,High,F
Male,27,Caucasian,0,7,0,0,4,-42,0,0,Medium,F
Male,54,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,29,Caucasian,0,2,0,0,4,-333,0,0,Low,M
Male,29,Other,0,2,0,0,2,-1,1,0,Low,F
Male,39,African-American,0,1,0,0,1,-6,0,0,Low,F
Female,33,Caucasian,0,1,0,0,0,-2,0,0,Low,M
Female,25,African-American,0,8,0,0,2,210,1,0,High,F
